timestamps,TP9,AF7,AF8,TP10,Right AUX
1575280183.552,-208.008,-111.328,-970.215,-595.703,-909.668
1575280183.556,-793.457,-1000.000,-970.215,891.602,-370.605
1575280183.560,199.219,-906.250,-970.215,-45.410,408.203
1575280183.564,-1000.000,-965.820,-970.215,-1000.000,635.742
1575280183.568,-1000.000,-971.191,-970.215,-919.922,-161.133
1575280183.572,-234.863,-970.215,-970.215,-1000.000,-834.961
1575280183.576,-798.340,-970.215,-970.703,327.637,-504.883
1575280183.580,380.371,-970.703,-962.402,62.500,309.570
1575280183.584,-935.547,-970.215,-992.676,-1000.000,713.867
1575280183.587,-1000.000,-970.215,-866.211,-897.461,27.832
1575280183.591,-250.977,-970.215,-753.418,-1000.000,-741.211
1575280183.595,-830.078,-970.215,-811.035,177.246,-510.742
1575280183.599,561.523,-970.215,91.797,245.605,253.418
1575280183.603,-827.148,-970.215,-977.539,-1000.000,718.262
1575280183.607,-1000.000,-970.215,987.793,-903.320,127.441
1575280183.611,-366.699,-970.215,979.004,-1000.000,-660.645
1575280183.615,-958.008,-970.215,-994.629,59.570,-501.953
1575280183.619,849.121,-970.215,999.512,314.453,192.383
1575280183.623,-527.832,-970.215,999.512,-1000.000,795.898
1575280183.627,-1000.000,-970.215,999.512,-910.645,302.734
1575280183.630,-464.844,-970.215,999.512,-1000.000,-656.738
1575280183.634,894.043,-970.215,999.512,30.762,-557.617
1575280183.638,-894.531,-970.215,-998.535,488.281,7.812
1575280183.642,-137.695,-970.215,996.094,-992.188,623.535
1575280183.646,-1000.000,-970.215,950.684,-934.570,341.797
1575280183.650,-593.262,-970.215,-905.273,-1000.000,-673.340
1575280183.654,754.395,-970.215,239.258,-86.914,-671.875
1575280183.658,-815.918,-970.215,-967.285,860.840,26.855
1575280183.662,76.172,-970.215,-970.703,-644.531,625.977
1575280183.666,-1000.000,-970.215,-942.871,-1000.000,424.316
1575280183.670,-841.797,-970.215,-928.223,-1000.000,-426.758
1575280183.673,459.473,-970.215,-1000.000,-169.434,-638.672
1575280183.677,-754.883,-970.215,-795.410,933.594,-40.527
1575280183.681,171.875,-970.215,422.363,-526.367,715.820
1575280183.685,-1000.000,-970.215,-927.734,-1000.000,650.879
1575280183.689,-1000.000,-970.703,956.543,-1000.000,-316.895
1575280183.693,92.285,-970.703,997.070,-370.605,-601.562
1575280183.697,-737.793,-908.203,-999.023,882.812,4.395
1575280183.701,166.504,-1000.000,999.512,-444.824,707.031
1575280183.705,-988.281,-251.953,999.512,-1000.000,662.598
1575280183.709,-1000.000,-788.574,999.512,-1000.000,-187.988
1575280183.712,-166.016,302.246,999.512,-669.922,-593.262
1575280183.716,-782.227,-971.191,999.512,614.258,-174.805
1575280183.720,192.871,-1000.000,999.512,-348.145,466.309
1575280183.724,-1000.000,-205.566,999.512,-1000.000,528.809
1575280183.728,-1000.000,-794.922,999.512,-899.414,-238.281
1575280183.732,-225.098,299.805,999.512,-983.398,-799.316
1575280183.736,-797.363,-986.328,999.512,-864.258,-432.129
1575280183.740,190.430,-995.117,-993.652,-916.504,276.855
1575280183.744,-994.629,-964.844,950.684,-990.234,610.840
1575280183.748,-1000.000,403.320,-937.012,-961.914,-169.434
1575280183.752,-464.355,-14.648,696.777,-973.145,-928.711
1575280183.755,-895.508,-1000.000,-589.355,-970.215,-444.824
1575280183.759,229.492,-907.227,-1000.000,-970.215,248.047
1575280183.763,-1000.000,-968.262,-923.828,-970.703,564.941
1575280183.767,-1000.000,-971.191,-974.609,-970.215,73.730
1575280183.771,-800.781,-970.703,-972.656,-970.215,-716.309
1575280183.775,793.457,-970.215,-965.332,-970.215,-621.094
1575280183.779,304.688,-970.215,-943.359,-970.215,35.156
1575280183.783,-1000.000,-970.215,-1000.000,-970.215,742.188
1575280183.787,-933.594,-970.215,-450.684,-970.215,497.559
1575280183.791,-1000.000,-970.215,300.293,-970.215,-503.418
1575280183.794,432.129,-970.215,-99.121,-970.215,-694.824
1575280183.798,444.824,-970.215,-629.883,-970.215,-111.328
1575280183.802,-1000.000,-970.215,56.152,-970.215,700.684
1575280183.806,-915.527,-970.215,978.027,-970.215,579.590
1575280183.810,-1000.000,-970.215,990.723,-970.215,-487.793
1575280183.814,187.988,-970.215,-20.020,-970.215,-761.230
1575280183.818,640.137,-970.215,-983.887,-970.215,-211.914
1575280183.822,-955.566,-970.215,-993.652,-970.215,557.129
1575280183.826,-945.312,-970.215,-326.172,-970.215,613.281
1575280183.830,-1000.000,-970.703,-165.039,-970.215,-401.855
1575280183.834,-52.734,-970.215,-897.461,-970.215,-873.047
1575280183.837,874.512,-970.215,-969.727,-970.215,-324.219
1575280183.841,-673.340,-970.215,-979.004,-970.215,548.340
1575280183.845,-1000.000,-970.215,-169.434,-970.215,713.379
1575280183.849,-1000.000,-970.215,897.949,-970.215,-177.246
1575280183.853,-225.586,-970.215,458.008,-970.215,-774.902
1575280183.857,-849.121,-970.215,-467.285,-970.215,-361.816
1575280183.861,-165.527,-970.215,-388.184,-970.215,430.176
1575280183.865,-1000.000,-970.215,577.637,-970.215,687.012
1575280183.869,-1000.000,-970.215,-882.812,-970.215,-33.691
1575280183.873,-238.281,-970.215,139.160,-970.215,-747.070
1575280183.877,-804.199,-970.215,-985.352,-970.215,-506.836
1575280183.880,60.547,-970.215,-962.402,-970.215,245.117
1575280183.884,-1000.000,-970.215,-943.359,-970.215,777.832
1575280183.888,-1000.000,-970.215,-977.539,-970.215,60.547
1575280183.892,-235.840,-970.215,-970.215,-970.215,-887.207
1575280183.896,-794.434,-970.215,-970.215,-970.215,-626.465
1575280183.900,195.801,-970.215,-970.215,-970.215,169.922
1575280183.904,-999.023,-970.215,-970.215,-970.215,709.961
1575280183.908,-1000.000,-970.215,-970.215,-970.215,214.844
1575280183.912,-339.844,-970.215,-970.215,-970.215,-656.250
1575280183.916,-838.867,-970.215,-970.215,-970.215,-542.480
1575280183.919,208.984,-970.215,-970.215,-970.215,152.832
1575280183.923,-1000.000,-970.215,-970.215,-970.215,800.781
1575280183.927,-1000.000,-970.215,-970.215,-970.215,368.652
1575280183.931,-490.234,-970.215,-970.215,-970.215,-709.473
1575280183.935,-906.738,-970.215,-969.238,-970.215,-729.492
1575280183.939,442.383,-970.215,-967.285,-970.215,39.551
1575280183.943,-933.594,-970.215,-985.840,-971.680,775.391
1575280183.947,-1000.000,-970.215,-875.000,-965.820,460.449
1575280183.951,-631.348,-970.215,-878.418,-981.934,-494.141
1575280183.955,924.805,-970.215,-986.328,-934.082,-692.871
1575280183.959,747.559,-970.215,-966.309,-910.156,-33.691
1575280183.962,-742.188,-970.215,-969.727,-981.445,789.551
1575280183.966,-1000.000,-970.215,-970.703,-926.270,550.293
1575280183.970,-704.102,-970.215,-970.215,-1000.000,-514.160
1575280183.974,657.227,-970.215,-970.215,-540.039,-751.953
1575280183.978,-854.004,-970.215,-970.703,-233.887,-153.809
1575280183.982,-182.129,-970.215,-970.703,-1000.000,707.031
1575280183.986,-1000.000,-970.215,-970.215,-920.898,703.125
1575280183.990,-845.703,-970.215,-970.215,-1000.000,-422.852
1575280183.994,418.457,-970.215,-970.215,-394.531,-833.984
1575280183.998,-758.789,-970.703,-970.215,222.168,-169.922
1575280184.002,82.520,-970.215,-970.215,-934.082,693.848
1575280184.005,-1000.000,-970.215,-970.215,-949.219,732.422
1575280184.009,-982.422,-970.215,-970.703,-1000.000,-159.668
1575280184.013,227.051,-970.215,-972.656,-301.758,-746.094
1575280184.017,-733.887,-970.215,-956.543,786.133,-331.055
1575280184.021,170.410,-970.215,-993.652,-608.887,591.309
1575280184.025,-1000.000,-970.215,-899.414,-1000.000,843.750
1575280184.029,-1000.000,-970.215,-594.238,-1000.000,-147.461
1575280184.033,28.320,-970.215,-741.699,-404.297,-856.445
1575280184.037,-745.117,-970.215,-995.605,-975.098,-352.051
1575280184.041,170.410,-970.215,-935.547,-200.195,527.832
1575280184.044,-989.258,-970.215,168.457,-1000.000,791.016
1575280184.048,-1000.000,-974.609,-924.805,-1000.000,-42.969
1575280184.052,-207.031,-952.148,964.844,-563.477,-738.281
1575280184.056,-790.039,-948.242,988.281,-982.910,-316.895
1575280184.060,273.926,-1000.000,-997.070,94.238,528.809
1575280184.064,-978.516,79.102,999.512,-1000.000,917.969
1575280184.068,-1000.000,-926.758,999.512,-1000.000,114.746
1575280184.072,-229.980,995.605,999.512,-688.965,-768.555
1575280184.076,-804.199,835.449,999.512,913.574,-434.082
1575280184.080,429.688,815.430,999.512,248.535,453.613
1575280184.084,-912.598,953.613,999.512,-1000.000,850.586
1575280184.087,-1000.000,-888.184,-995.605,-1000.000,97.656
1575280184.091,-210.449,427.734,956.543,-697.754,-709.961
1575280184.095,-853.027,-885.254,-945.801,903.809,-522.461
1575280184.099,704.102,-995.605,687.012,402.832,234.863
1575280184.103,-683.105,-928.711,-534.668,-981.934,838.379
1575280184.107,-1000.000,-979.492,-1000.000,-1000.000,174.316
1575280184.111,-211.914,-970.215,-931.641,-606.445,-885.742
1575280184.115,-969.238,-970.215,-970.215,903.809,-762.207
1575280184.119,-974.609,-970.215,-971.680,829.102,87.891
1575280184.123,-203.613,-970.215,-970.215,-615.234,795.410
1575280184.126,-1000.000,-970.215,-970.215,-1000.000,309.570
1575280184.130,-299.316,-970.215,-970.215,-502.930,-696.777
1575280184.134,961.426,-970.215,-970.215,826.172,-698.730
1575280184.138,-883.789,-970.215,-970.215,-853.516,97.656
1575280184.142,62.988,-970.215,-970.215,0.488,863.281
1575280184.146,-1000.000,-970.215,-970.215,-1000.000,520.020
1575280184.150,-450.195,-970.215,-970.703,-624.023,-466.309
1575280184.154,887.695,-970.215,-970.215,717.285,-676.758
1575280184.158,-841.309,-970.703,-970.215,-803.223,25.879
1575280184.162,230.469,-970.703,-970.215,170.410,885.742
1575280184.166,-1000.000,-970.215,-970.703,-1000.000,662.598
1575280184.169,-711.914,-970.215,-970.215,-880.371,-504.883
1575280184.173,673.340,-970.215,-970.215,415.039,-781.738
1575280184.177,-791.016,-970.215,-970.215,-754.883,-36.133
1575280184.181,192.383,-970.215,-970.215,174.316,797.363
1575280184.185,-1000.000,-970.215,-970.215,-1000.000,694.336
1575280184.189,-949.219,-970.215,-970.215,-1000.000,-400.391
1575280184.193,324.707,-970.215,-970.215,99.121,-841.797
1575280184.197,-742.676,-970.215,-970.215,-742.188,-172.852
1575280184.201,169.434,-970.215,-970.215,186.035,658.691
1575280184.205,-1000.000,-970.215,-970.215,-985.840,676.758
1575280184.209,-1000.000,-970.215,-970.703,-1000.000,-274.902
1575280184.212,36.621,-970.215,-970.215,-146.973,-921.875
1575280184.216,-742.188,-970.215,-970.215,-778.809,-414.062
1575280184.220,294.434,-970.215,-970.215,283.691,515.625
1575280184.224,-947.266,-970.215,-970.215,-965.332,893.555
1575280184.228,-1000.000,-970.215,-970.215,-1000.000,-21.973
1575280184.232,-166.992,-970.215,-970.215,-227.051,-981.934
1575280184.236,-792.969,-970.215,-970.215,-806.641,-609.375
1575280184.240,470.703,-970.215,-970.215,418.457,373.047
1575280184.244,-883.301,-970.215,-970.215,-909.668,901.855
1575280184.248,-1000.000,-970.215,-970.215,-1000.000,116.699
1575280184.251,-206.543,-970.215,-970.215,-255.859,-821.289
1575280184.255,-853.516,-970.215,-970.215,-860.352,-628.906
1575280184.259,703.125,-970.215,-970.215,647.949,250.000
1575280184.263,-690.430,-970.215,-970.215,-720.703,990.723
1575280184.267,-1000.000,-970.215,-970.215,-1000.000,372.070
1575280184.271,-171.875,-970.215,-976.562,-455.078,-805.664
1575280184.275,-916.016,-970.703,-937.500,998.047,-773.438
1575280184.279,914.062,-970.215,-986.328,787.598,104.004
1575280184.283,-382.324,-970.215,-873.047,-639.160,914.551
1575280184.287,-1000.000,-970.215,323.242,-1000.000,531.738
1575280184.291,-291.504,-970.215,-918.945,-816.895,-503.906
1575280184.294,981.445,-970.215,956.543,540.039,-719.727
1575280184.298,-917.969,-970.215,995.117,-979.492,34.180
1575280184.302,-87.402,-970.215,-998.535,-449.707,928.711
1575280184.306,-1000.000,-970.215,999.512,-1000.000,691.895
1575280184.310,-451.172,-970.215,999.512,-977.051,-534.668
1575280184.314,881.836,-970.215,999.512,186.035,-901.367
1575280184.318,-847.168,-970.215,-992.676,-803.711,-190.918
1575280184.322,119.141,-970.215,953.613,-135.742,745.117
1575280184.326,-1000.000,-970.215,-950.684,-1000.000,683.105
1575280184.330,-634.277,-970.215,773.926,-1000.000,-409.668
1575280184.333,736.328,-970.215,-514.160,60.547,-920.898
1575280184.337,-805.176,-970.703,-1000.000,-750.488,-402.344
1575280184.341,212.402,-970.215,-920.410,129.883,526.855
1575280184.345,-1000.000,-970.215,-974.121,-1000.000,683.594
1575280184.349,-796.387,-970.215,-971.191,-1000.000,-405.273
1575280184.353,561.523,-970.703,-970.703,-113.770,-1000.000
1575280184.357,-772.949,-970.215,-970.703,-772.949,-554.688
1575280184.361,199.707,-970.215,-970.703,185.059,438.477
1575280184.365,-1000.000,-970.215,-970.703,-1000.000,779.297
1575280184.369,-970.215,-970.215,-970.215,-1000.000,-96.191
1575280184.373,257.812,-970.215,-970.703,-207.520,-899.414
1575280184.376,-745.117,-970.215,-970.215,-792.480,-575.684
1575280184.380,419.434,-970.215,-970.215,324.219,422.852
1575280184.384,-902.344,-970.215,-970.703,-954.590,913.086
1575280184.388,-1000.000,-970.703,-970.215,-1000.000,137.207
1575280184.392,77.637,-970.215,-970.703,-231.934,-842.285
1575280184.396,-792.480,-970.215,-970.215,-826.660,-662.109
1575280184.400,660.645,-970.215,-970.703,557.617,237.305
1575280184.404,-693.359,-970.215,-970.703,-809.570,918.945
1575280184.408,-1000.000,-970.215,-970.215,-1000.000,283.691
1575280184.412,-62.500,-970.215,-970.215,-316.406,-816.406
1575280184.416,-886.719,-970.215,-970.215,-916.992,-753.906
1575280184.419,902.344,-970.215,-970.215,750.977,154.297
1575280184.423,-386.719,-970.215,-970.703,-621.582,914.551
1575280184.427,-1000.000,-970.215,-976.074,-1000.000,476.074
1575280184.431,-147.461,-970.215,-908.203,-544.922,-491.211
1575280184.435,-959.961,-970.215,-1000.000,874.512,-666.504
1575280184.439,-937.500,-970.215,-395.508,944.336,78.125
1575280184.443,-120.605,-970.703,926.270,-464.844,897.949
1575280184.447,-1000.000,-970.703,-977.051,-1000.000,654.785
1575280184.451,-142.578,-970.215,958.008,-883.301,-423.828
1575280184.455,-970.215,-970.215,-991.211,414.062,-742.676
1575280184.458,-911.133,-970.215,999.512,-911.133,-12.695
1575280184.462,45.898,-970.215,999.512,-354.492,871.582
1575280184.466,-1000.000,-970.215,999.512,-1000.000,724.121
1575280184.470,-307.617,-970.215,999.512,-1000.000,-421.387
1575280184.474,959.473,-970.215,999.512,47.363,-837.402
1575280184.478,-869.629,-970.703,999.512,-808.594,-157.227
1575280184.482,233.398,-970.703,999.512,-82.031,750.977
1575280184.486,-1000.000,-970.215,999.512,-1000.000,789.062
1575280184.490,-516.602,-970.215,999.512,-1000.000,-372.559
1575280184.494,872.559,-970.703,999.512,-115.234,-987.793
1575280184.498,-834.961,-970.215,999.512,-776.367,-368.652
1575280184.501,221.680,-970.215,999.512,124.512,642.578
1575280184.505,-1000.000,-970.215,999.512,-1000.000,856.934
1575280184.509,-769.043,-970.215,999.512,-1000.000,-174.805
1575280184.513,598.633,-970.215,999.512,-195.312,-897.949
1575280184.517,-779.785,-970.215,999.512,-788.574,-420.898
1575280184.521,189.453,-970.215,999.512,191.895,564.941
1575280184.525,-1000.000,-970.215,999.512,-1000.000,937.988
1575280184.529,-946.289,-970.215,999.512,-1000.000,48.828
1575280184.533,300.293,-970.215,999.512,-214.844,-914.062
1575280184.537,-746.094,-970.215,-998.535,-795.410,-629.395
1575280184.541,387.695,-970.215,994.629,341.797,389.160
1575280184.544,-927.734,-970.215,950.684,-950.195,901.855
1575280184.548,-1000.000,-970.215,-898.926,-1000.000,115.234
1575280184.552,134.766,-970.215,167.969,-182.129,-829.590
1575280184.556,-789.062,-970.215,-1000.000,-868.164,-619.629
1575280184.560,662.109,-970.215,-956.543,785.645,325.684
1575280184.564,-709.961,-970.215,-944.824,-567.383,-978.027
1575280184.568,-1000.000,-970.215,-977.539,-1000.000,303.223
1575280184.572,92.285,-970.215,-970.215,-138.184,-802.246
1575280184.576,-881.836,-970.215,-970.215,-953.125,-670.898
1575280184.580,951.660,-970.215,-970.703,-964.355,202.148
1575280184.583,-290.039,-970.703,-970.703,-145.020,-995.605
1575280184.587,-1000.000,-970.215,-970.703,-1000.000,497.559
1575280184.591,-15.137,-970.215,-970.215,-141.602,-763.672
1575280184.595,-940.430,-970.703,-970.215,-975.098,-813.477
1575280184.599,-928.711,-970.215,-970.703,-898.926,46.875
1575280184.603,0.488,-970.215,-970.703,87.891,871.094
1575280184.607,-1000.000,-970.215,-970.215,-1000.000,567.383
1575280184.611,-139.648,-970.215,-970.215,-152.832,-638.184
1575280184.615,-983.398,-970.215,-970.703,-977.051,-924.316
1575280184.619,-881.348,-970.215,-970.215,-886.230,-188.477
1575280184.623,243.164,-970.215,-970.215,252.441,762.695
1575280184.626,-1000.000,-970.215,-970.215,-1000.000,566.406
1575280184.630,-170.898,-970.215,-970.215,-245.605,-677.734
1575280184.634,-965.820,-970.215,-970.215,-992.676,-974.609
1575280184.638,-888.672,-970.215,-970.215,-885.254,-232.422
1575280184.642,258.301,-970.215,-970.215,257.812,765.625
1575280184.646,-1000.000,-970.215,-977.539,-1000.000,802.734
1575280184.650,-236.816,-970.215,-931.641,-471.680,-318.359
1575280184.654,-986.816,-970.215,-1000.000,887.207,-841.309
1575280184.658,-887.695,-970.215,-815.430,-843.750,-107.910
1575280184.662,260.742,-970.215,424.805,268.555,783.203
1575280184.665,-1000.000,-970.215,-919.922,-1000.000,933.105
1575280184.669,-433.594,-970.215,952.637,-629.395,-40.527
1575280184.673,916.504,-970.215,999.023,736.328,-844.727
1575280184.677,-852.051,-970.215,-999.023,-816.406,-257.324
1575280184.681,339.355,-970.215,999.512,429.688,690.430
1575280184.685,-1000.000,-970.215,999.512,-984.863,949.707
1575280184.689,-680.176,-970.215,999.512,-840.332,-115.234
1575280184.693,711.914,-970.215,999.512,524.414,-1000.000
1575280184.697,-807.129,-970.215,999.512,-804.199,-562.500
1575280184.701,459.961,-970.215,999.512,581.543,466.797
1575280184.705,-904.297,-970.215,999.512,-808.105,890.137
1575280184.708,-1000.000,-970.215,999.512,-1000.000,5.859
1575280184.712,250.977,-970.215,999.512,264.648,-880.371
1575280184.716,-779.785,-970.703,999.512,-834.473,-643.555
1575280184.720,618.652,-970.215,999.512,795.410,295.898
1575280184.724,-722.168,-970.215,999.512,-513.184,-981.445
1575280184.728,-1000.000,-970.215,999.512,-1000.000,253.418
1575280184.732,-41.504,-970.215,999.512,41.992,-878.418
1575280184.736,-867.676,-970.215,999.512,-903.320,-630.371
1575280184.740,853.027,-970.215,999.512,986.328,300.781
1575280184.744,-455.566,-970.703,999.512,-208.984,972.656
1575280184.748,-1000.000,-975.586,999.512,-1000.000,399.414
1575280184.751,-154.297,-948.730,999.512,-112.305,-704.102
1575280184.755,-946.289,-953.125,999.512,-955.078,-720.215
1575280184.759,-977.539,-1000.000,999.512,-929.199,133.789
1575280184.763,-210.938,137.207,999.512,-39.551,893.066
1575280184.767,-1000.000,-903.320,999.512,-1000.000,300.293
1575280184.771,-161.621,957.520,999.512,-211.914,-874.023
1575280184.775,-949.707,990.234,999.512,-976.562,-916.992
1575280184.779,-964.355,-997.559,999.512,-922.852,-137.695
1575280184.783,-149.902,999.512,999.512,-28.809,792.480
1575280184.787,-1000.000,999.512,999.512,-1000.000,512.207
1575280184.790,-462.891,999.512,999.512,-515.625,-605.469
1575280184.794,883.789,999.512,999.512,822.266,-879.395
1575280184.798,-860.840,999.512,999.512,-833.496,-46.875
1575280184.802,1.465,999.512,999.512,123.047,886.719
1575280184.806,-1000.000,999.512,999.512,-1000.000,731.445
1575280184.810,-672.852,999.512,999.512,-721.680,-432.129
1575280184.814,670.410,999.512,999.512,621.094,-940.430
1575280184.818,-789.551,999.512,999.512,-783.691,-182.129
1575280184.822,171.875,999.512,999.512,188.477,810.547
1575280184.826,-1000.000,999.512,999.512,-1000.000,790.527
1575280184.830,-949.219,999.512,999.512,-970.215,-413.574
1575280184.833,317.871,999.512,999.512,264.160,-1000.000
1575280184.837,-742.676,999.512,-1000.000,-745.117,-385.742
1575280184.841,172.852,999.512,-996.582,175.293,666.504
1575280184.845,-1000.000,999.512,944.336,-1000.000,843.262
1575280184.849,-1000.000,999.512,-906.250,-1000.000,-159.668
1575280184.853,90.820,999.512,483.398,62.012,-836.426
1575280184.857,-738.281,999.512,-804.199,-745.605,-351.074
1575280184.861,186.523,999.512,-1000.000,295.410,582.520
1575280184.865,-996.094,999.512,-929.199,-955.078,926.270
1575280184.869,-1000.000,999.512,-977.539,-1000.000,-126.465
1575280184.872,-55.176,999.512,-970.703,-78.125,-1000.000
1575280184.876,-764.648,-998.535,-970.215,-793.945,-574.707
1575280184.880,465.820,991.211,-970.215,573.242,444.824
1575280184.884,-880.859,952.148,-970.215,-798.340,861.328
1575280184.888,-1000.000,-890.137,-970.215,-1000.000,-2.930
1575280184.892,-88.867,91.309,-970.215,-90.332,-890.625
1575280184.896,-874.023,-1000.000,-970.215,-908.691,-622.559
1575280184.900,857.422,-940.918,-970.215,944.824,312.500
1575280184.904,-458.496,-951.172,-970.215,-327.148,828.613
1575280184.908,-1000.000,-975.098,-970.215,-1000.000,135.254
1575280184.912,-143.066,-970.215,-970.215,-84.473,-823.730
1575280184.915,-969.727,-970.215,-970.215,-969.238,-593.750
1575280184.919,-922.852,-970.215,-970.215,-904.297,415.527
1575280184.923,-64.941,-970.215,-970.215,69.336,-919.922
1575280184.927,-1000.000,-970.215,-970.215,-1000.000,538.086
1575280184.931,-135.254,-970.215,-970.215,-105.957,-478.516
1575280184.935,-985.352,-970.215,-970.215,-967.285,-344.238
1575280184.939,-881.836,-970.215,-970.215,-887.695,557.129
1575280184.943,223.633,-970.215,-970.215,246.094,-932.129
1575280184.947,-1000.000,-970.215,-970.215,-1000.000,730.957
1575280184.951,-168.457,-970.215,-973.633,-153.809,-288.574
1575280184.955,-967.285,-970.215,-958.984,-961.426,-738.770
1575280184.958,-895.996,-970.215,-936.523,-894.531,-118.164
1575280184.962,265.137,-970.215,-1000.000,262.207,748.047
1575280184.966,-1000.000,-970.703,-104.492,-1000.000,479.492
1575280184.970,-413.086,-970.215,-929.688,-304.688,-718.262
1575280184.974,936.035,-970.215,698.242,982.910,-981.445
1575280184.978,-857.422,-970.215,135.742,-875.977,-287.109
1575280184.982,231.934,-970.215,630.371,238.770,660.645
1575280184.986,-1000.000,-970.215,-944.824,-1000.000,622.070
1575280184.990,-751.465,-970.703,978.027,-778.809,-383.301
1575280184.994,621.582,-974.121,995.605,572.754,-868.164
1575280184.997,-779.297,-914.062,-999.512,-771.484,-422.363
1575280185.001,176.270,-1000.000,999.512,182.617,535.645
1575280185.005,-1000.000,-408.691,999.512,-982.422,888.184
1575280185.009,-1000.000,878.906,999.512,-1000.000,-130.371
1575280185.013,128.906,-974.609,999.512,-20.508,-850.586
1575280185.017,-733.887,959.961,999.512,-755.859,-283.691
1575280185.021,218.262,-992.676,999.512,287.109,689.453
1575280185.025,-975.098,-999.512,999.512,-953.125,939.941
1575280185.029,-1000.000,967.285,999.512,-1000.000,142.090
1575280185.033,-101.074,-948.242,999.512,-196.777,-706.543
1575280185.037,-772.949,657.715,999.512,-804.199,-459.961
1575280185.040,446.777,-224.609,999.512,492.676,537.598
1575280185.044,-885.254,-420.898,999.512,-871.094,967.285
1575280185.048,-1000.000,-671.875,999.512,-1000.000,142.578
1575280185.052,-204.102,-999.512,999.512,-208.008,-766.602
1575280185.056,-864.258,-960.449,999.512,-867.188,-652.832
1575280185.060,746.582,-966.797,999.512,735.352,177.246
1575280185.064,-637.207,-971.191,999.512,-632.812,789.062
1575280185.068,-1000.000,-970.215,999.512,-1000.000,208.984
1575280185.072,-153.320,-970.215,-1000.000,-244.629,-789.551
1575280185.076,-957.520,-970.215,-996.582,-973.633,-839.355
1575280185.080,-954.590,-970.215,950.195,-998.047,-50.293
1575280185.083,-168.457,-970.215,-928.223,-241.211,674.805
1575280185.087,-1000.000,-970.215,578.613,-1000.000,372.559
1575280185.091,-136.719,-970.215,-696.289,-346.191,-599.609
1575280185.095,-977.539,-970.215,-1000.000,938.965,-858.398
1575280185.099,-899.414,-970.215,-926.270,-884.277,-213.867
1575280185.103,86.426,-970.215,-976.562,11.719,765.625
1575280185.107,-1000.000,-970.215,-970.703,-1000.000,636.719
1575280185.111,-215.332,-970.215,-970.215,-628.906,-519.531
1575280185.115,999.512,-970.215,-970.215,700.195,-823.242
1575280185.119,-881.836,-970.215,-970.215,-804.688,-187.500
1575280185.122,259.766,-970.215,-970.215,166.016,712.402
1575280185.126,-1000.000,-970.703,-970.215,-1000.000,677.246
1575280185.130,-395.508,-970.215,-970.215,-829.590,-312.500
1575280185.134,945.312,-970.215,-970.215,480.957,-811.035
1575280185.138,-862.305,-970.215,-970.215,-763.672,-383.789
1575280185.142,248.047,-970.215,-970.215,173.828,470.703
1575280185.146,-1000.000,-970.215,-970.215,-1000.000,549.805
1575280185.150,-544.922,-979.492,-970.215,-1000.000,-412.598
1575280185.154,848.145,-916.992,-970.215,71.777,-1000.000
1575280185.158,-826.660,-1000.000,-970.215,-750.000,-634.766
1575280185.162,316.406,-671.875,-970.215,203.125,368.164
1575280185.165,-1000.000,661.133,-970.215,-979.980,718.262
1575280185.169,-850.586,-929.688,-970.215,-1000.000,-115.723
1575280185.173,488.281,946.777,-970.215,-182.617,-760.742
1575280185.177,-771.973,-993.164,-970.215,-794.922,-391.602
1575280185.181,448.730,999.512,-970.215,443.848,569.336
1575280185.185,-895.508,999.512,-970.215,-897.949,-992.676
1575280185.189,-1000.000,999.512,-979.492,-1000.000,283.203
1575280185.193,173.828,999.512,-911.133,-171.875,-574.219
1575280185.197,-782.227,999.512,-1000.000,-857.422,-391.113
1575280185.201,638.672,999.512,-566.895,733.398,452.148
1575280185.204,-710.449,999.512,782.227,-625.000,989.258
1575280185.208,-1000.000,999.512,-946.777,-1000.000,484.863
1575280185.212,-21.484,999.512,949.219,-165.039,-436.523
1575280185.216,-872.070,999.512,-991.211,-949.707,-490.234
1575280185.220,876.953,999.512,999.512,-991.211,269.043
1575280185.224,-414.551,999.512,999.512,-200.684,938.965
1575280185.228,-1000.000,999.512,999.512,-1000.000,610.352
1575280185.232,-147.461,999.512,999.512,-173.828,-460.449
1575280185.236,-960.449,999.512,999.512,-991.211,-699.219
1575280185.240,-937.500,999.512,999.512,-898.438,75.195
1575280185.244,-120.605,999.023,999.512,112.305,887.695
1575280185.247,-1000.000,989.258,999.512,-1000.000,635.742
1575280185.251,-144.531,-966.797,999.512,-312.012,-479.004
1575280185.255,-966.797,833.496,999.512,965.820,-781.250
1575280185.259,-916.504,784.180,999.512,-874.023,-101.562
1575280185.263,20.020,-982.910,999.512,183.105,751.953
1575280185.267,-1000.000,-1000.000,999.512,-1000.000,740.723
1575280185.271,-320.312,994.141,999.512,-683.105,-184.570
1575280185.275,962.402,-999.512,999.512,664.551,-576.172
1575280185.279,-875.977,999.512,999.512,-797.363,-25.879
1575280185.283,133.301,999.512,999.512,197.754,788.086
1575280185.287,-1000.000,999.512,999.512,-1000.000,834.961
1575280185.290,-545.410,999.512,999.512,-856.445,-133.789
1575280185.294,829.102,999.512,999.512,436.523,-706.055
1575280185.298,-822.754,999.512,999.512,-762.695,-272.949
1575280185.302,212.402,999.512,999.512,209.473,599.121
1575280185.306,-1000.000,999.512,999.512,-1000.000,874.023
